total_return,total_return_pct,final_value,sharpe_ratio,sortino_ratio,max_drawdown_pct,win_rate_pct,total_trades,init_cash,n_long,n_short,avg_pnl,reaction_hours,hold_hours,momentum_threshold,stop_pct,take_profit_pct
0.2135812775796656,21.35812775796656,121358.12775796656,6.405595961959507,12.02723808376564,4.763292061179893,100.0,4,100000.0,1,4,5.055737342177287,4,96,0.3,2.0,8.0
0.2135812775796656,21.35812775796656,121358.12775796656,6.405595961959507,12.02723808376564,4.763292061179893,100.0,4,100000.0,1,4,5.055737342177287,4,96,0.3,3.0,8.0
0.2135812775796656,21.35812775796656,121358.12775796656,6.405595961959507,12.02723808376564,4.763292061179893,100.0,4,100000.0,1,4,5.055737342177287,4,96,0.3,5.0,8.0
0.25695769549534786,25.695769549534788,125695.76954953479,6.300561745105505,11.019416611497498,4.763292061179893,100.0,4,100000.0,1,4,5.843497027747193,4,96,0.3,2.0,12.0
0.25695769549534786,25.695769549534788,125695.76954953479,6.300561745105505,11.019416611497498,4.763292061179893,100.0,4,100000.0,1,4,5.843497027747193,4,96,0.3,3.0,12.0
0.25695769549534786,25.695769549534788,125695.76954953479,6.300561745105505,11.019416611497498,4.763292061179893,100.0,4,100000.0,1,4,5.843497027747193,4,96,0.3,5.0,12.0
0.08435696840498146,8.435696840498146,108435.69684049815,6.079927496878945,11.872232310211725,1.3490848100342887,100.0,3,100000.0,1,2,2.8981592084214225,4,24,0.5,5.0,8.0
0.08435696840498146,8.435696840498146,108435.69684049815,6.079927496878945,11.872232310211725,1.3490848100342887,100.0,3,100000.0,1,2,2.8981592084214225,4,24,0.5,5.0,15.0
0.08435696840498146,8.435696840498146,108435.69684049815,6.079927496878945,11.872232310211725,1.3490848100342887,100.0,3,100000.0,1,2,2.8981592084214225,4,24,0.5,3.0,5.0
0.08435696840498146,8.435696840498146,108435.69684049815,6.079927496878945,11.872232310211725,1.3490848100342887,100.0,3,100000.0,1,2,2.8981592084214225,4,24,0.5,5.0,12.0
0.08435696840498146,8.435696840498146,108435.69684049815,6.079927496878945,11.872232310211725,1.3490848100342887,100.0,3,100000.0,1,2,2.8981592084214225,4,24,0.5,2.0,15.0
0.08435696840498146,8.435696840498146,108435.69684049815,6.079927496878945,11.872232310211725,1.3490848100342887,100.0,3,100000.0,1,2,2.8981592084214225,4,24,0.5,3.0,15.0
0.08435696840498146,8.435696840498146,108435.69684049815,6.079927496878945,11.872232310211725,1.3490848100342887,100.0,3,100000.0,1,2,2.8981592084214225,4,24,0.5,5.0,5.0
0.08435696840498146,8.435696840498146,108435.69684049815,6.079927496878945,11.872232310211725,1.3490848100342887,100.0,3,100000.0,1,2,2.8981592084214225,4,24,0.5,2.0,5.0
0.08435696840498146,8.435696840498146,108435.69684049815,6.079927496878945,11.872232310211725,1.3490848100342887,100.0,3,100000.0,1,2,2.8981592084214225,4,24,0.5,2.0,8.0
0.08435696840498146,8.435696840498146,108435.69684049815,6.079927496878945,11.872232310211725,1.3490848100342887,100.0,3,100000.0,1,2,2.8981592084214225,4,24,0.5,3.0,8.0
0.08435696840498146,8.435696840498146,108435.69684049815,6.079927496878945,11.872232310211725,1.3490848100342887,100.0,3,100000.0,1,2,2.8981592084214225,4,24,0.5,3.0,12.0
0.08435696840498146,8.435696840498146,108435.69684049815,6.079927496878945,11.872232310211725,1.3490848100342887,100.0,3,100000.0,1,2,2.8981592084214225,4,24,0.5,2.0,12.0
0.18819867223634137,18.819867223634137,118819.86722363414,5.951952993727194,11.366878139001603,5.7965775967966895,75.0,4,100000.0,1,4,4.330835447707636,4,72,0.3,2.0,8.0
0.18819867223634137,18.819867223634137,118819.86722363414,5.951952993727194,11.366878139001603,5.7965775967966895,75.0,4,100000.0,1,4,4.330835447707636,4,72,0.3,5.0,8.0
0.18819867223634137,18.819867223634137,118819.86722363414,5.951952993727194,11.366878139001603,5.7965775967966895,75.0,4,100000.0,1,4,4.330835447707636,4,72,0.3,3.0,8.0
0.17554586543857265,17.554586543857265,117554.58654385727,5.926680397142217,10.311333331335426,4.763292061179893,100.0,4,100000.0,1,4,4.36513130566783,4,96,0.3,3.0,5.0
0.17554586543857265,17.554586543857265,117554.58654385727,5.926680397142217,10.311333331335426,4.763292061179893,100.0,4,100000.0,1,4,4.36513130566783,4,96,0.3,5.0,5.0
0.17554586543857265,17.554586543857265,117554.58654385727,5.926680397142217,10.311333331335426,4.763292061179893,100.0,4,100000.0,1,4,4.36513130566783,4,96,0.3,2.0,5.0
0.18431508937248176,18.431508937248175,118431.50893724817,5.820648988070728,10.635862700254824,4.763292061179893,100.0,4,100000.0,1,4,3.6312246219069806,4,48,0.3,3.0,12.0
0.18431508937248176,18.431508937248175,118431.50893724817,5.820648988070728,10.635862700254824,4.763292061179893,100.0,4,100000.0,1,4,3.6312246219069806,4,48,0.3,3.0,15.0
0.18431508937248176,18.431508937248175,118431.50893724817,5.820648988070728,10.635862700254824,4.763292061179893,100.0,4,100000.0,1,4,3.6312246219069806,4,48,0.3,2.0,12.0
0.18431508937248176,18.431508937248175,118431.50893724817,5.820648988070728,10.635862700254824,4.763292061179893,100.0,4,100000.0,1,4,3.6312246219069806,4,48,0.3,5.0,15.0
0.18431508937248176,18.431508937248175,118431.50893724817,5.820648988070728,10.635862700254824,4.763292061179893,100.0,4,100000.0,1,4,3.6312246219069806,4,48,0.3,5.0,12.0
0.18431508937248176,18.431508937248175,118431.50893724817,5.820648988070728,10.635862700254824,4.763292061179893,100.0,4,100000.0,1,4,3.6312246219069806,4,48,0.3,2.0,15.0
0.2354395295157934,23.54395295157934,123543.95295157934,5.776612344905905,9.998094784069083,4.763292061179893,100.0,4,100000.0,1,4,5.4527053376854315,4,96,0.3,5.0,15.0
0.2354395295157934,23.54395295157934,123543.95295157934,5.776612344905905,9.998094784069083,4.763292061179893,100.0,4,100000.0,1,4,5.4527053376854315,4,96,0.3,2.0,15.0
0.2354395295157934,23.54395295157934,123543.95295157934,5.776612344905905,9.998094784069083,4.763292061179893,100.0,4,100000.0,1,4,5.4527053376854315,4,96,0.3,3.0,15.0
0.17679020360312933,17.679020360312933,117679.02036031293,5.770510959193443,10.806996060996081,4.763292061179893,100.0,4,100000.0,1,4,3.4902925612668882,4,48,0.3,3.0,8.0
0.17679020360312933,17.679020360312933,117679.02036031293,5.770510959193443,10.806996060996081,4.763292061179893,100.0,4,100000.0,1,4,3.4902925612668882,4,48,0.3,2.0,8.0
0.17679020360312933,17.679020360312933,117679.02036031293,5.770510959193443,10.806996060996081,4.763292061179893,100.0,4,100000.0,1,4,3.4902925612668882,4,48,0.3,5.0,8.0
0.0764194376577255,7.641943765772551,107641.94376577255,5.644724813565592,11.042133502196872,1.3642061794852889,100.0,3,100000.0,1,2,2.6464987278018572,6,24,1.0,5.0,5.0
0.0764194376577255,7.641943765772551,107641.94376577255,5.644724813565592,11.042133502196872,1.3642061794852889,100.0,3,100000.0,1,2,2.6464987278018572,6,24,1.0,3.0,8.0
0.0764194376577255,7.641943765772551,107641.94376577255,5.644724813565592,11.042133502196872,1.3642061794852889,100.0,3,100000.0,1,2,2.6464987278018572,6,24,1.0,3.0,5.0
0.0764194376577255,7.641943765772551,107641.94376577255,5.644724813565592,11.042133502196872,1.3642061794852889,100.0,3,100000.0,1,2,2.6464987278018572,6,24,1.0,5.0,15.0
0.0764194376577255,7.641943765772551,107641.94376577255,5.644724813565592,11.042133502196872,1.3642061794852889,100.0,3,100000.0,1,2,2.6464987278018572,6,24,1.0,5.0,12.0
0.0764194376577255,7.641943765772551,107641.94376577255,5.644724813565592,11.042133502196872,1.3642061794852889,100.0,3,100000.0,1,2,2.6464987278018572,6,24,1.0,3.0,12.0
0.0764194376577255,7.641943765772551,107641.94376577255,5.644724813565592,11.042133502196872,1.3642061794852889,100.0,3,100000.0,1,2,2.6464987278018572,6,24,1.0,3.0,15.0
0.0764194376577255,7.641943765772551,107641.94376577255,5.644724813565592,11.042133502196872,1.3642061794852889,100.0,3,100000.0,1,2,2.6464987278018572,6,24,1.0,5.0,8.0
0.0764194376577255,7.641943765772551,107641.94376577255,5.644724813565592,11.042133502196872,1.3642061794852889,100.0,3,100000.0,1,2,2.6464987278018572,6,24,1.0,2.0,8.0
0.0764194376577255,7.641943765772551,107641.94376577255,5.644724813565592,11.042133502196872,1.3642061794852889,100.0,3,100000.0,1,2,2.6464987278018572,6,24,1.0,2.0,5.0
0.0764194376577255,7.641943765772551,107641.94376577255,5.644724813565592,11.042133502196872,1.3642061794852889,100.0,3,100000.0,1,2,2.6464987278018572,6,24,1.0,2.0,15.0
0.0764194376577255,7.641943765772551,107641.94376577255,5.644724813565592,11.042133502196872,1.3642061794852889,100.0,3,100000.0,1,2,2.6464987278018572,6,24,1.0,2.0,12.0
0.23581359670194507,23.58135967019451,123581.3596701945,5.599480189636977,9.855427242136933,5.310332431128304,66.66666666666666,9,100000.0,4,5,2.6243021605781482,6,72,0.3,2.0,8.0
0.1484172365845494,14.841723658454939,114841.72365845494,5.333727137728617,9.368132027796154,5.7965775967966895,75.0,4,100000.0,1,4,3.5929189103239616,4,72,0.3,3.0,5.0
0.1484172365845494,14.841723658454939,114841.72365845494,5.333727137728617,9.368132027796154,5.7965775967966895,75.0,4,100000.0,1,4,3.5929189103239616,4,72,0.3,5.0,5.0
0.1484172365845494,14.841723658454939,114841.72365845494,5.333727137728617,9.368132027796154,5.7965775967966895,75.0,4,100000.0,1,4,3.5929189103239616,4,72,0.3,2.0,5.0
0.14384259619070638,14.384259619070638,114384.25961907064,5.190770425081565,8.925021994318813,4.763292061179893,100.0,4,100000.0,1,4,2.873223498942354,4,48,0.3,5.0,5.0
0.14384259619070638,14.384259619070638,114384.25961907064,5.190770425081565,8.925021994318813,4.763292061179893,100.0,4,100000.0,1,4,2.873223498942354,4,48,0.3,3.0,5.0
0.14384259619070638,14.384259619070638,114384.25961907064,5.190770425081565,8.925021994318813,4.763292061179893,100.0,4,100000.0,1,4,2.873223498942354,4,48,0.3,2.0,5.0
0.19671692010883127,19.671692010883127,119671.69201088313,5.053642665861958,8.48048618884523,5.310332431128304,66.66666666666666,9,100000.0,4,5,2.2375551638487905,6,72,0.3,2.0,5.0
0.18773902538936163,18.773902538936163,118773.90253893616,5.033860179010585,9.235806806175667,7.7272033920576275,57.14285714285714,7,100000.0,3,4,2.754978951972812,6,72,0.5,2.0,8.0
0.08875074114143164,8.875074114143164,108875.07411414316,4.902103043773424,8.401683716040436,2.6511897529630226,80.0,5,100000.0,1,4,1.88459590377426,4,24,0.3,2.0,12.0
0.08875074114143164,8.875074114143164,108875.07411414316,4.902103043773424,8.401683716040436,2.6511897529630226,80.0,5,100000.0,1,4,1.88459590377426,4,24,0.3,2.0,5.0
0.08875074114143164,8.875074114143164,108875.07411414316,4.902103043773424,8.401683716040436,2.6511897529630226,80.0,5,100000.0,1,4,1.88459590377426,4,24,0.3,3.0,15.0
0.08875074114143164,8.875074114143164,108875.07411414316,4.902103043773424,8.401683716040436,2.6511897529630226,80.0,5,100000.0,1,4,1.88459590377426,4,24,0.3,3.0,12.0
0.08875074114143164,8.875074114143164,108875.07411414316,4.902103043773424,8.401683716040436,2.6511897529630226,80.0,5,100000.0,1,4,1.88459590377426,4,24,0.3,2.0,8.0
0.08875074114143164,8.875074114143164,108875.07411414316,4.902103043773424,8.401683716040436,2.6511897529630226,80.0,5,100000.0,1,4,1.88459590377426,4,24,0.3,5.0,5.0
0.08875074114143164,8.875074114143164,108875.07411414316,4.902103043773424,8.401683716040436,2.6511897529630226,80.0,5,100000.0,1,4,1.88459590377426,4,24,0.3,5.0,15.0
0.08875074114143164,8.875074114143164,108875.07411414316,4.902103043773424,8.401683716040436,2.6511897529630226,80.0,5,100000.0,1,4,1.88459590377426,4,24,0.3,5.0,12.0
0.08875074114143164,8.875074114143164,108875.07411414316,4.902103043773424,8.401683716040436,2.6511897529630226,80.0,5,100000.0,1,4,1.88459590377426,4,24,0.3,5.0,8.0
0.08875074114143164,8.875074114143164,108875.07411414316,4.902103043773424,8.401683716040436,2.6511897529630226,80.0,5,100000.0,1,4,1.88459590377426,4,24,0.3,3.0,5.0
0.08875074114143164,8.875074114143164,108875.07411414316,4.902103043773424,8.401683716040436,2.6511897529630226,80.0,5,100000.0,1,4,1.88459590377426,4,24,0.3,3.0,8.0
0.08875074114143164,8.875074114143164,108875.07411414316,4.902103043773424,8.401683716040436,2.6511897529630226,80.0,5,100000.0,1,4,1.88459590377426,4,24,0.3,2.0,15.0
0.19391749963304886,19.391749963304886,119391.74996330489,4.882522545249132,8.061569045124077,5.310332431128304,66.66666666666666,9,100000.0,4,5,2.211864633911373,6,96,0.3,2.0,5.0
