total_return,total_return_pct,final_value,sharpe_ratio,sortino_ratio,max_drawdown_pct,win_rate_pct,total_trades,init_cash,short_window,long_window,strategy,atr_mult,entry_window,exit_window,bb_period,bb_std
0.8303974641870856,83.03974641870856,183039.74641870856,2.954063587290426,4.5960117299575955,22.928977472347036,66.66666666666666,4,100000.0,20.0,200.0,TrendMA_Filtered,1.0,,,,
0.8154573032113956,81.54573032113956,181545.73032113956,2.5712223473213687,3.886696694447301,22.275643078661084,42.857142857142854,8,100000.0,10.0,200.0,TrendMA_Filtered,0.3,,,,
0.8154573032113956,81.54573032113956,181545.73032113956,2.5712223473213687,3.886696694447301,22.275643078661084,42.857142857142854,8,100000.0,10.0,200.0,TrendMA_Filtered,0.5,,,,
0.7709691617362499,77.09691617362499,177096.91617362498,2.501926946971444,3.825510272240329,21.701975520929555,60.0,6,100000.0,20.0,200.0,TrendMA_Filtered,0.5,,,,
0.7709691617362499,77.09691617362499,177096.91617362498,2.501926946971444,3.825510272240329,21.701975520929555,60.0,6,100000.0,20.0,200.0,TrendMA_Filtered,0.3,,,,
0.593614127944109,59.361412794410896,159361.4127944109,2.46290259624996,3.8118409200193546,23.796061473303702,25.0,5,100000.0,10.0,200.0,TrendMA_Filtered,1.0,,,,
0.646340566622626,64.6340566622626,164634.0566622626,1.9912298191675502,2.9246824809662293,26.68858651726823,32.25806451612903,32,100000.0,10.0,100.0,TrendMA,,,,,
0.5285470649164565,52.85470649164565,152854.70649164566,1.732193476388233,2.5365152204868324,28.400237502978122,44.0,26,100000.0,20.0,100.0,TrendMA,,,,,
0.2970344641806827,29.703446418068268,129703.44641806827,1.6996643438038455,2.5250108677695886,11.2376498545792,43.75,16,100000.0,10.0,50.0,TrendMA_Filtered,1.0,,,,
0.4383141754918091,43.83141754918091,143831.41754918091,1.6833380380177418,2.4620822246916476,16.64876044589631,33.33333333333333,10,100000.0,10.0,100.0,TrendMA_Filtered,0.5,,,,
0.42726920381229067,42.726920381229064,142726.92038122908,1.6250812332939297,2.354684249153403,16.648760445896322,30.0,11,100000.0,10.0,100.0,TrendMA_Filtered,0.3,,,,
0.4517616327027109,45.17616327027109,145176.1632702711,1.5452572633302177,2.2713525221707074,28.24126100755542,38.095238095238095,22,100000.0,30.0,100.0,TrendMA,,,,,
0.3202766446125887,32.02766446125887,132027.66446125886,1.399258249138735,2.120058075164267,28.55676075600282,42.10526315789473,39,100000.0,,,MomentumBreakout,,50.0,20.0,,
0.3013141639527409,30.13141639527409,130131.4163952741,1.2594556579203926,1.8729096958735862,20.66459145839984,41.935483870967744,32,100000.0,,,MomentumBreakout,,50.0,30.0,,
0.23944106728505182,23.944106728505183,123944.10672850518,1.154009299626016,1.6603684851832072,26.21014974969854,50.0,7,100000.0,30.0,200.0,TrendMA_Filtered,0.3,,,,
0.2757358871021117,27.573588710211173,127573.58871021117,1.0571369894288307,1.502129674130844,39.54682691616732,40.0,31,100000.0,10.0,50.0,TrendMA_Filtered,0.3,,,,
0.2062874173500984,20.62874173500984,120628.74173500984,1.0553766677548178,1.5345400253445036,19.51988977867081,40.0,6,100000.0,10.0,100.0,TrendMA_Filtered,1.0,,,,
0.22729305064935615,22.729305064935616,122729.30506493562,1.0112030421830214,1.4808134205693355,30.743227625276404,31.25,17,100000.0,20.0,200.0,TrendMA,,,,,
0.1941138509241701,19.41138509241701,119411.38509241701,0.9653567427708257,1.3597520836627441,37.81201800149939,69.44444444444444,36,100000.0,,,MeanRevBB,,,,30.0,2.5
0.12736139635032653,12.736139635032654,112736.13963503265,0.7097689075312275,1.0333666716406036,31.661729249520164,18.181818181818183,23,100000.0,10.0,200.0,TrendMA,,,,,
0.10300650738809607,10.300650738809606,110300.6507388096,0.6276244825992824,0.8834153972484714,39.54682691616732,40.0,30,100000.0,10.0,50.0,TrendMA_Filtered,0.5,,,,
0.08600031807196719,8.60003180719672,108600.03180719672,0.5744485228976313,0.8182945718077778,30.0594617735413,26.666666666666668,16,100000.0,30.0,200.0,TrendMA,,,,,
0.06701034280489475,6.701034280489475,106701.03428048948,0.5427421747052784,0.7508937743015877,17.918562171975726,63.33333333333333,30,100000.0,,,MeanRevBB,,,,15.0,2.5
0.0699448483031441,6.99448483031441,106994.48483031441,0.525762206673823,0.7348643329740951,26.052263915237738,66.66666666666666,39,100000.0,,,MeanRevBB,,,,20.0,2.5
0.06428994244692746,6.4289942446927455,106428.99424469275,0.5072399752464191,0.7610709699682363,25.408811887640333,42.3728813559322,60,100000.0,,,MomentumBreakout,,50.0,10.0,,
0.056114955957913916,5.611495595791392,105611.49559579139,0.4778364574248024,0.6747004088072248,39.16475885886817,44.44444444444444,10,100000.0,20.0,100.0,TrendMA_Filtered,0.5,,,,
0.056114955957913916,5.611495595791392,105611.49559579139,0.4778364574248024,0.6747004088072248,39.16475885886817,44.44444444444444,10,100000.0,20.0,100.0,TrendMA_Filtered,0.3,,,,
0.03268394010889446,3.2683940108894456,103268.39401088945,0.4348579829727386,0.6308965600404303,40.22615227762191,35.294117647058826,52,100000.0,,,MomentumBreakout,,20.0,30.0,,
