total_return,total_return_pct,final_value,sharpe_ratio,sortino_ratio,max_drawdown_pct,win_rate_pct,total_trades,init_cash,short_window,long_window,strategy,atr_mult,entry_window,exit_window,bb_period,bb_std
-0.3536972821132573,-35.36972821132573,64630.27178867427,-0.28149434190501976,-0.40559701790867253,63.82147458560573,28.695652173913043,116,100000.0,20.0,100.0,TrendMA,,,,,
-0.27627311945910826,-27.627311945910826,72372.68805408917,-0.2849781677938659,-0.4200126433008661,46.535663566153154,32.38636363636363,176,100000.0,,,MomentumBreakout,,50.0,20.0,,
-0.37127228230050013,-37.127228230050015,62872.771769949984,-0.2956610116607087,-0.43166833207381605,56.99803368462211,32.758620689655174,233,100000.0,10.0,50.0,TrendMA,,,,,
-0.4269022579699509,-42.690225796995094,57309.77420300491,-0.30150239758788744,-0.43951334277654347,64.31117539307029,32.467532467532465,232,100000.0,,,MomentumBreakout,,20.0,30.0,,
-0.3089853202233827,-30.89853202233827,69101.46797766173,-0.37854830517551835,-0.5185722746003689,51.99481843076378,24.0,25,100000.0,10.0,200.0,TrendMA_Filtered,1.0,,,,
-0.4722974496570026,-47.22974496570026,52770.25503429974,-0.5355593122313635,-0.7634073120642417,61.41848743426526,16.071428571428573,113,100000.0,10.0,200.0,TrendMA,,,,,
-0.451526139013132,-45.1526139013132,54847.3860986868,-0.5543751983624737,-0.8347869031600765,64.03251465044639,30.09950248756219,402,100000.0,,,MomentumBreakout,,20.0,10.0,,
-0.5198615301797104,-51.986153017971034,48013.84698202896,-0.6364583600953918,-0.8923352639861201,63.851421970917855,36.23853211009174,219,100000.0,30.0,50.0,TrendMA,,,,,
-0.5660606389753521,-56.60606389753521,43393.936102464795,-0.6730242190508503,-0.9857483290832807,69.02110910129574,31.986531986531986,297,100000.0,,,MomentumBreakout,,20.0,20.0,,
-0.48575873237698797,-48.575873237698794,51424.1267623012,-0.782997355272431,-1.0041605046889444,51.75922806669298,65.0,240,100000.0,,,MeanRevBB,,,,20.0,1.5
-0.6094257102233925,-60.94257102233925,39057.42897766075,-0.8481333760325945,-1.2116194349208842,69.80544223002471,27.586206896551722,204,100000.0,20.0,50.0,TrendMA,,,,,
-0.5691173986161502,-56.91173986161502,43088.26013838498,-0.8950091557585339,-1.155880119949112,60.991255173443314,63.888888888888886,180,100000.0,,,MeanRevBB,,,,30.0,2.0
-0.48704607460425664,-48.70460746042566,51295.392539574335,-0.9064856212661433,-1.158615753905647,56.07072328172356,60.0,250,100000.0,,,MeanRevBB,,,,15.0,1.5
-0.5680679430288188,-56.80679430288188,43193.205697118115,-0.983537656538325,-1.2656420487561673,59.97888395426841,61.23348017621145,227,100000.0,,,MeanRevBB,,,,20.0,2.0
-0.6183568252464963,-61.83568252464963,38164.31747535038,-1.0510341058569865,-1.349312535019416,66.68328405349956,63.05418719211823,203,100000.0,,,MeanRevBB,,,,30.0,1.5
-0.5882974331624815,-58.82974331624815,41170.25668375185,-1.0802900610463937,-1.4048003197901318,61.63187441072758,57.14285714285714,140,100000.0,,,MeanRevBB,,,,30.0,2.5
-0.6076868528578661,-60.7686852857866,39231.3147142134,-1.2241628347732216,-1.5690214285972452,65.92432397891625,58.720930232558146,172,100000.0,,,MeanRevBB,,,,20.0,2.5
-0.5976829942313087,-59.76829942313087,40231.70057686913,-1.2400881249340459,-1.6599459180295957,64.90078741340099,17.391304347826086,23,100000.0,20.0,200.0,TrendMA_Filtered,1.0,,,,
